417	-31.927967	0.018761	654.088074
418	-32.089111	0.019611	704.402527
419	-31.639004	0.020095	654.088074
420	-31.448372	0.020784	503.144653
421	-31.001217	0.022515	503.144653
422	-31.190165	0.022044	352.201263
423	-30.501078	0.022643	654.088074
424	-27.363489	0.030483	1257.861694
425	-27.329275	0.031289	1308.176147
426	-26.875652	0.034648	1408.805054
427	-29.272469	0.026898	1207.547119
428	-31.089207	0.021702	1006.289307
429	-29.485731	0.025463	1157.232666
430	-26.493706	0.035663	1056.603760
431	-26.346176	0.037469	1157.232666
432	-25.710510	0.040333	1106.918213
433	-26.087589	0.038980	1056.603760
434	-26.625168	0.035002	1157.232666
435	-26.133942	0.037802	905.660400
436	-26.750353	0.036033	855.345886
437	-29.870892	0.027692	654.088074
438	-30.361433	0.025641	603.773560
439	-29.492510	0.027730	654.088074
440	-28.669214	0.030967	452.830200
441	-27.555557	0.035711	402.515717
442	-27.263918	0.037450	402.515717
443	-27.985832	0.034385	452.830200
444	-30.454481	0.025258	402.515717
445	-35.135605	0.013741	452.830200
446	-36.441250	0.011449	503.144653
447	-35.173653	0.013247	603.773560
448	-33.854263	0.016091	402.515717
449	-33.645317	0.017205	402.515717
450	-32.322418	0.019320	553.459106
451	-32.959965	0.017994	654.088074
452	-32.902031	0.018265	754.716980
453	-31.486635	0.021243	603.773560
454	-25.523361	0.044909	452.830200
455	-24.072540	0.055736	402.515717
456	-24.880615	0.050291	452.830200
457	-25.429882	0.047428	402.515717
458	-26.340868	0.041964	452.830200
459	-27.171764	0.038511	402.515717
460	-30.784607	0.022336	452.830200
461	-39.412933	0.008787	352.201263
462	-42.332493	0.006003	452.830200
463	-44.432224	0.005325	402.515717
464	-46.145073	0.004331	402.515717
465	-50.366379	0.002537	452.830200
466	-48.785110	0.002474	452.830200
467	-36.305672	0.011612	754.716980
468	-26.206108	0.041150	603.773560
469	-27.030306	0.034417	955.974854
470	-26.623405	0.035795	1761.006348
471	-26.718681	0.033657	1459.119507
472	-25.757137	0.038202	1559.748413
473	-27.303398	0.033056	1408.805054
474	-27.988977	0.030384	1257.861694
475	-28.107998	0.031795	654.088074
476	-31.290279	0.022386	553.459106
477	-40.806046	0.007565	402.515717
478	-50.555820	0.002380	1056.603760
479	-52.223515	0.001949	1106.918213
480	-53.413830	0.001810	805.031433
481	-55.611553	0.001371	654.088074
482	-52.455009	0.001998	503.144653
483	-52.993446	0.001760	1056.603760
484	-45.751457	0.003907	905.660400
485	-45.842125	0.003938	1358.490601
486	-33.103401	0.014143	805.031433
487	-27.208387	0.032948	905.660400
488	-25.729969	0.042410	704.402527
489	-26.487720	0.036444	805.031433
490	-25.846249	0.037912	1157.232666
491	-25.819878	0.039056	1408.805054
492	-26.211920	0.037574	1257.861694
493	-26.605450	0.036685	704.402527
494	-27.380676	0.034160	955.974854
495	-27.100203	0.035019	1056.603760
496	-27.647133	0.034027	1106.918213
497	-27.986317	0.030642	1207.547119
498	-30.633018	0.023425	1308.176147
499	-33.867336	0.016313	855.345886
500	-37.047211	0.011818	855.345886
501	-41.902199	0.006139	754.716980
502	-46.800323	0.003946	603.773560
503	-49.395058	0.002723	704.402527
504	-55.085464	0.001454	805.031433
505	-53.675095	0.001505	1056.603760
506	-53.482773	0.001552	704.402527
507	-58.304974	0.000993	704.402527
508	-58.191753	0.000925	855.345886
509	-55.568356	0.001359	905.660400
510	-56.922020	0.001142	855.345886
511	-56.250275	0.001275	704.402527
512	-55.979584	0.001229	805.031433
513	-55.211769	0.001428	553.459106
514	-56.707619	0.001176	955.974854
515	-56.689384	0.001153	955.974854
516	-59.735569	0.000815	905.660400
517	-59.212666	0.000861	805.031433
518	-59.380608	0.000890	503.144653
519	-57.262302	0.001051	704.402527
520	-57.185520	0.001171	402.515717
